Var1 Freq
348 121.453085165903 1
349 121.456972631022 1
350 121.47300535358 1
351 121.48738633553 1
352 121.494362204536 1
353 121.524473914907 1
354 121.525998931938 1
355 121.526791919705 1
356 121.535789735363 1
357 121.53875764373 1
358 121.554906987462 1
359 121.568620315773 1
360 121.571784949027 1
361 121.597627044782 1
362 121.634099873433 1
363 121.636750249262 1
364 121.638250449541 1
365 121.650673045602 1
366 121.67760792003 1
367 121.679380510702 1
368 121.683783760023 1
369 121.697860354155 1
370 121.70206899882 1
371 121.702360804986 1
372 121.733321610358 1
373 121.750611452529 1
374 121.760951382109 1
375 121.766110635939 1
376 121.780915336688 1
377 121.793557130806 1
378 121.801710283587 1
379 121.814360674891 1
380 121.816479653246 1
381 121.825061737554 1
382 121.843362357651 1
383 121.845290311606 1
384 121.852075081946 1
385 121.859309420957 1
386 121.862827623999 1
387 121.894534909751 1
388 121.942390410815 1
389 121.94413852006 1
390 121.945365577828 1
391 121.952194276846 1
392 121.96473133316 1
393 121.998890545202 1
394 122.003787059178 1
395 122.018762006104 1
396 122.020892783863 1
397 122.022620776047 1
398 122.036368611804 1
399 122.048461870803 1
400 122.049998552587 1
401 122.054034769645 1
402 122.069105472212 1
403 122.08466779259 1
404 122.086662413166 1
405 122.115750842738 1
406 122.123338191656 1
407 122.128152998819 1
408 122.13255624814 1
409 122.135465758989 1
410 122.137031430472 1
411 122.146591726825 1
412 122.146982716995 1
413 122.16557746936 1
414 122.173968175917 1
415 122.193603066069 1
416 122.197877518975 1
417 122.205238326473 1
418 122.205898226401 1
419 122.238730599235 1
420 122.247970525695 1
421 122.255970321252 1
422 122.263494296091 1
423 122.267973761101 1
424 122.272345075464 1
425 122.279062197828 1
426 122.283189256501 1
427 122.286519786691 1
428 122.291121372157 1
429 122.293798180251 1
430 122.310856331294 1
431 122.311600112116 1
432 122.327027061912 1
433 122.333726051252 1
434 122.339313783331 1
435 122.343103834947 1
436 122.360226540494 1
437 122.365878722528 1
438 122.379150037584 1
439 122.382846155406 1
440 122.393472852254 1
441 122.402785784508 1
442 122.403424138776 1
443 122.409621700236 1
444 122.424856149834 1
445 122.434660685259 1
446 122.441757714913 1
447 122.442976867644 1
448 122.448704776045 1
449 122.453108025367 1
450 122.48410766639 1
451 122.486129246586 1
452 122.486678628997 1
453 122.493357294505 1
454 122.497037406342 1
455 122.500412975409 1
456 122.500745279514 1
457 122.532699600517 1
458 122.533440280706 1
459 122.550239602032 1
460 122.558279940939 1
461 122.561079043461 1
462 122.56288139615 1
463 122.581988315774 1
464 122.585242074513 1
465 122.611448060767 1
466 122.615874974508 1
467 122.621483927128 1
468 122.6286336863 1
469 122.632151889342 1
470 122.648348602551 1
471 122.6637243305 1
472 122.671869000407 1
473 122.672765006677 1
474 122.688920363586 1
475 122.705146197826 1
476 122.709549447148 1
477 122.712266784208 1
478 122.720477766896 1
479 122.727765967618 1
480 122.737621290557 1
481 122.751613442797 1
482 122.758535524151 1
483 122.769593444436 1
484 122.774157395221 1
485 122.778134984925 1
486 122.79194504139 1
487 122.798165953948 1
488 122.817996844269 1
489 122.820964752636 1
490 122.838981073428 1
491 122.853992057933 1
492 122.854327404652 1
493 122.855986678509 1
494 122.885075108081 1
495 122.888593311124 1
496 122.889074080148 1
497 122.900932645647 1
498 122.904287203533 1
499 122.906355695816 1
500 122.922497162754 1
501 122.92312140634 1
502 122.924292810954 1
503 122.927524655662 1
504 122.927623341144 1
505 122.933238400221 1
506 122.956772812445 1
507 122.960314417392 1
508 122.964974282766 1
509 122.976087694751 1
510 122.984276107726 1
511 122.986557027863 1
512 122.996366664841 1
513 123.001330094947 1
514 123.015343300073 1
515 123.030760803891 1
516 123.032818561434 1
517 123.038672947262 1
518 123.042070319416 1
519 123.048317744845 1
520 123.048386463171 1
521 123.089808330498 1
522 123.09421157982 1
523 123.097121090668 1
524 123.098124918075 1
525 123.098686762152 1
526 123.106349430535 1
527 123.106568519637 1
528 123.110433479714 1
529 123.125211220843 1
530 123.127497420511 1
531 123.132896064191 1
532 123.138337913373 1
533 123.143910812215 1
534 123.162797117597 1
535 123.200385930914 1
536 123.218029041389 1
537 123.22243229071 1
538 123.227572686733 1
539 123.236467769395 1
540 123.243056321025 1
541 123.273255443795 1
542 123.289259983216 1
543 123.320113249786 1
544 123.327016645646 1
545 123.32708747862 1
546 123.328408688228 1
547 123.330822068513 1
548 123.331419894967 1
549 123.336020995251 1
550 123.351312581117 1
551 123.35186391699 1
552 123.364729595733 1
553 123.400732373863 1
554 123.401476154686 1
555 123.401486013015 1
556 123.40195692371 1
557 123.410360107724 1
558 123.414763357046 1
559 123.417672867895 1
560 123.437175654516 1
561 123.439269508401 1
562 123.440506184706 1
563 123.449309595297 1
564 123.455754765097 1
565 123.465046125301 1
566 123.468579525164 1
567 123.469026080154 1
568 123.47447046317 1
569 123.475810174975 1
570 123.478873712491 1
571 123.495095612386 1
572 123.495430959105 1
573 123.507235191729 1
574 123.510463758943 1
575 123.514212938509 1
576 123.520937708141 1
577 123.532852910214 1
578 123.546897406192 1
579 123.554552184369 1
580 123.567351582944 1
581 123.597876366897 1
582 123.607754002898 1
583 123.609259652392 1
584 123.623316323276 1
585 123.628451032055 1
586 123.638094064405 1
587 123.648155983509 1
588 123.665053264312 1
589 123.673922115887 1
590 123.674114289676 1
591 123.679776501714 1
592 123.711359969698 1
593 123.732303927533 1
594 123.76667302101 1
595 123.777379129922 1
596 123.782952388419 1
597 123.800636405107 1
598 123.802142826778 1
599 123.808939488133 1
600 123.815647389612 1
601 123.816502334402 1
602 123.825729211412 1
603 123.840837417494 1
604 123.850729411827 1
605 123.859469487006 1
606 123.867449183418 1
607 123.875504940205 1
608 123.879757745057 1
609 123.884159875478 1
610 123.885948142633 1
611 123.889278672823 1
612 123.89208949819 1
613 123.907872886839 1
614 123.911130431035 1
615 123.952152351963 1
616 123.957990613735 1
617 123.961216804238 1
618 123.962985426626 1
619 123.971772534162 1
620 123.977345433003 1
621 123.99241613557 1
622 123.993896303489 1
623 123.994163246103 1
624 123.994473893114 1
625 123.995354338436 1
626 124.008313802667 1
627 124.021386848834 1
628 124.058584248559 1
629 124.058776422348 1
630 124.069902390183 1
631 124.07428699489 1
632 124.074672586418 1
633 124.086866552522 1
634 124.090413149749 1
635 124.108626956491 1
636 124.11075921046 1
637 124.120636846461 1
638 124.121188182333 1
639 124.1238906052 1
640 124.162041262593 1
641 124.171281189054 1
642 124.186997133238 1
643 124.192659345277 1
644 124.199568842094 1
645 124.20470427166 1
646 124.206499919859 1
647 124.20983045005 1
648 124.217373463081 1
649 124.229624450718 1
650 124.234166994652 1
651 124.283537203852 1
652 124.289189385886 1
653 124.290261973484 1
654 124.295984737495 1
655 124.297735828169 1
656 124.302460700943 1
657 124.312967912796 1
658 124.317448729303 1
659 124.341865813713 1
660 124.366287531002 1
661 124.377078268242 1
662 124.377629604115 1
663 124.378774892702 1
664 124.38855653944 1
665 124.39704271904 1
666 124.399249577741 1
667 124.40092484008 1
668 124.407418329749 1
669 124.407776575462 1
670 124.427722610835 1
671 124.457086290784 1
672 124.462941341641 1
673 124.466271871831 1
674 124.474099647801 1
675 124.481590604298 1
676 124.48259303982 1
677 124.508552737871 1
678 124.516608494658 1
679 124.539978625633 1
680 124.544794590487 1
681 124.546703395265 1
682 124.559531698577 1
683 124.565686217544 1
684 124.586428416575 1
685 124.595604812628 1
686 124.600782829615 1
687 124.603295993312 1
688 124.604608234973 1
689 124.612876088614 1
690 124.618448987456 1
691 124.636773448762 1
692 124.641431833394 1
693 124.642956936328 1
694 124.644428226939 1
695 124.645697819349 1
696 124.646936704638 1
697 124.65342626944 1
698 124.657855711387 1
699 124.66385975153 1
700 124.680916550154 1
701 124.684247080345 1
702 124.692904107794 1
703 124.711005944636 1
704 124.721476617307 1
705 124.741307507627 1
706 124.745588478428 1
707 124.745761053019 1
708 124.750786634069 1
709 124.754929306881 1
710 124.757953834147 1
711 124.762291736786 1
712 124.770312444212 1
713 124.77763806801 1
714 124.799765305768 1
715 124.812384743507 1
716 124.827597866892 1
717 124.829104515098 1
718 124.845815207157 1
719 124.847603474312 1
720 124.850934004503 1
721 124.852517091817 1
722 124.868672448725 1
723 124.872828430989 1
724 124.875270549105 1
725 124.880083475803 1
726 124.881834960044 1
727 124.890512447677 1
728 124.891466761298 1
729 124.893214870543 1
730 124.900229852035 1
731 124.920659419025 1
732 124.922872135918 1
733 124.924640758305 1
734 124.930292940339 1
735 124.93828760929 1
736 124.940605454397 1
737 124.943564255396 1
738 124.953909480361 1
739 124.96198361062 1
740 124.975824185203 1
741 124.977918039088 1
742 124.979154715393 1
743 124.997691310091 1
744 124.999500051934 1
745 125.007391085455 1
746 125.02949133822 1
747 125.034079489791 1
748 125.048521884201 1
749 125.049593058654 1
750 125.05080808387 1
751 125.052068481429 1
752 125.052861469196 1
753 125.057771512317 1
754 125.068355254592 1
755 125.082843514013 1
756 125.08481178946 1
757 125.08814231965 1
758 125.122694158751 1
759 125.1230445264 1
760 125.125758932177 1
761 125.131331831018 1
762 125.132936520733 1
763 125.136524897584 1
764 125.150883350092 1
765 125.166366984383 1
766 125.168155251539 1
767 125.171485781729 1
768 125.176742595092 1
769 125.18589814494 1
770 125.195893247602 1
771 125.197046876178 1
772 125.209304831442 1
773 125.218425032401 1
774 125.223888788198 1
775 125.234220824521 1
776 125.235596137174 1
777 125.24019772264 1
778 125.243423913144 1
779 125.252054698305 1
780 125.276103412395 1
781 125.285730199349 1
782 125.294580314229 1
783 125.334007662247 1
784 125.354500106098 1
785 125.36258017176 1
786 125.369073661428 1
787 125.369431907142 1
788 125.372620258655 1
789 125.38241106208 1
790 125.388153392667 1
791 125.390834065396 1
792 125.399120838333 1
793 125.418741622463 1
794 125.422808406164 1
795 125.433184016873 1
796 125.436400240915 1
797 125.443175783901 1
798 125.456447098958 1
799 125.468130472183 1
800 125.468701421344 1
801 125.477862847728 1
802 125.478263826337 1
803 125.47843258201 1
804 125.481775950999 1
805 125.483371575979 1
806 125.49080088265 1
807 125.499865334925 1
808 125.520273929018 1
809 125.521187030256 1
810 125.546962333354 1
811 125.560780882652 1
812 125.574531420294 1
813 125.580104319135 1
814 125.58836392767 1
815 125.599788486907 1
816 125.603087165073 1
817 125.629061680436 1
818 125.635577002313 1
819 125.640783614678 1
820 125.644798210441 1
821 125.649407741146 1
822 125.655949937611 1
823 125.672661276315 1
824 125.683131948986 1
825 125.689983684368 1
826 125.691911638322 1
827 125.698780988502 1
828 125.706263051778 1
829 125.717840543439 1
830 125.731307875963 1
831 125.736812747208 1
832 125.73929339969 1
833 125.741156236467 1
834 125.747242304431 1
835 125.747731753956 1
836 125.758395345403 1
837 125.791986904545 1
838 125.798815603563 1
839 125.803403755135 1
840 125.805088162309 1
841 125.807470538836 1
842 125.836925880784 1
843 125.84029548022 1
844 125.840662676639 1
845 125.841738807482 1
846 125.846890505809 1
847 125.84703688895 1
848 125.884527467597 1
849 125.891501696431 1
850 125.891948272018 1
851 125.89508319752 1
852 125.895293905642 1
853 125.900435213062 1
854 125.900656096362 1
855 125.905219587075 1
856 125.905849162928 1
857 125.925164045234 1
858 125.935633378346 1
859 125.935691249727 1
860 125.946425106149 1
861 125.969046417135 1
862 125.981342803868 1
863 125.981584264907 1
864 125.988691573272 1
865 125.993213053542 1
866 126.012748178487 1
867 126.013723813108 1
868 126.040224392786 1
869 126.044678853984 1
870 126.055257025344 1
871 126.081972414674 1
872 126.08434949043 1
873 126.108670881002 1
874 126.11896640218 1
875 126.121735782744 1
876 126.128014935018 1
877 126.141944523998 1
878 126.147553476619 1
879 126.151524619301 1
880 126.157097518143 1
881 126.157477658011 1
882 126.164400314663 1
883 126.165832189656 1
884 126.192865249866 1
885 126.201138933973 1
886 126.204794481885 1
887 126.212500049245 1
888 126.21292056897 1
889 126.213396271559 1
890 126.225771364301 1
891 126.229467482123 1
892 126.249654475323 1
893 126.250932128255 1
894 126.271477476551 1
895 126.273232233858 1
896 126.279898418996 1
897 126.289598194361 1
898 126.295662993926 1
899 126.304869748107 1
900 126.311867202799 1
901 126.33007376521 1
902 126.331087238821 1
903 126.334275590334 1
904 126.341232428305 1
905 126.344066393759 1
906 126.347366606231 1
907 126.350562363498 1
908 126.365979454964 1
909 126.369499827815 1
910 126.375072726657 1
911 126.404901267656 1
912 126.412457720006 1
913 126.413919079792 1
914 126.430356753024 1
915 126.439919158016 1
916 126.459307949711 1
917 126.467629683837 1
918 126.468105253845 1
919 126.468941471026 1
920 126.477487913309 1
921 126.480710107966 1
922 126.482212786082 1
923 126.516427933427 1
924 126.519386333394 1
925 126.535541690303 1
926 126.536186751973 1
927 126.541759650815 1
928 126.546039616142 1
929 126.553107236348 1
930 126.558006514752 1
931 126.558526977842 1
932 126.567099093613 1
933 126.568295553968 1
934 126.570247367997 1
935 126.571651993569 1
936 126.581166374745 1
937 126.605156850868 1
938 126.616214771153 1
939 126.620778721938 1
940 126.621553724565 1
941 126.631849245743 1
942 126.631894288306 1
943 126.634316607994 1
944 126.639086804229 1
945 126.651639016047 1
946 126.653566970002 1
947 126.661342689437 1
948 126.664407462863 1
949 126.664618170986 1
950 126.669980361705 1
951 126.674097297428 1
952 126.68691667954 1
953 126.700187994596 1
954 126.724546675626 1
955 126.742350325685 1
956 126.75090853025 1
957 126.753642236224 1
958 126.762537318885 1
959 126.764014824656 1
960 126.765578684885 1
961 126.769118489471 1
962 126.77339506712 1
963 126.780534914754 1
964 126.798581212463 1
965 126.814777424656 1
966 126.853603603697 1
967 126.856738529199 1
968 126.860249449793 1
969 126.866874918754 1
970 126.871524923142 1
971 126.872656192934 1
972 126.879317897951 1
973 126.919393435375 1
974 126.920848884644 1
975 126.921059592767 1
976 126.926801923354 1
977 126.930701748814 1
978 126.94252188414 1
979 126.950064529352 1
980 126.952970757252 1
981 126.974118747228 1
982 126.981824314588 1
983 126.995095629645 1
984 127.001879724465 1
985 127.007349952031 1
986 127.015040087804 1
987 127.023363345373 1
988 127.025509420915 1
989 127.035789527611 1
990 127.046004822109 1
991 127.046355189758 1
992 127.058922459704 1
993 127.070326212682 1
994 127.07419401345 1
995 127.08062173386 1
996 127.087295271215 1
997 127.090631401448 1
998 127.090811918845 1
999 127.104083233902 1
1000 127.109208808298 1
1001 127.150842634387 1
1002 127.163508385999 1
1003 127.167910063961 1
1004 127.171848457244 1
1005 127.174155380924 1
1006 127.174225533 1
1007 127.191122813802 1
1008 127.199414075753 1
1009 127.211350922449 1
1010 127.222269929198 1
1011 127.225325160545 1
1012 127.230560169009 1
1013 127.237429519189 1
1014 127.237523597456 1
1015 127.238265736369 1
1016 127.25125352604 1
1017 127.257318325606 1
1018 127.282001333033 1
1019 127.283213137256 1
1020 127.303272314129 1
1021 127.30902193791 1
1022 127.311667452018 1
1023 127.314144728755 1
1024 127.315200851881 1
1025 127.315363881485 1
1026 127.322431501691 1
1027 127.330635435231 1
1028 127.346417123446 1
1029 127.366556599335 1
1030 127.369774461566 1
1031 127.385539036496 1
1032 127.390877989908 1
1033 127.391441135541 1
1034 127.392012084703 1
1035 127.401173511086 1
1036 127.405086614358 1
1037 127.405377970548 1
1038 127.429760585524 1
1039 127.430666954781 1
1040 127.432276278938 1
1041 127.440438406068 1
1042 127.448535377523 1
1043 127.455880979109 1
1044 127.465853600814 1
1045 127.49387094097 1
1046 127.511674591029 1
1047 127.520232795593 1
1048 127.548610643745 1
1049 127.553684585456 1
1050 127.578872923473 1
1051 127.606303975997 1
1052 127.615222301681 1
1053 127.62922039985 1
1054 127.629573715136 1
1055 127.647319411689 1
1056 127.655560814849 1
1057 127.657614932867 1
1058 127.687458744211 1
1059 127.694664828911 1
1060 127.712563861929 1
1061 127.715297567903 1
1062 127.724233766012 1
1063 127.73077382115 1
1064 127.73515277276 1
1065 127.740532967792 1
1066 127.743443012571 1
1067 127.76811601281 1
1068 127.773719049253 1
1069 127.776674217374 1
1070 127.796848131987 1
1071 127.8015934423 1
1072 127.804611940451 1
1073 127.817748799208 1
1074 127.828083695443 1
1075 127.840517630206 1
1076 127.843518278794 1
1077 127.848474708592 1
1078 127.849306202518 1
1079 127.852430616828 1
1080 127.855454727455 1
1081 127.858944041704 1
1082 127.865294620203 1
1083 127.86800817555 1
1084 127.881048767055 1
1085 127.886015136917 1
1086 127.887363959773 1
1087 127.902985830844 1
1088 127.914626088931 1
1089 127.949467966141 1
1090 127.95250588305 1
1091 127.955248283207 1
1092 127.963535056144 1
1093 127.968763822671 1
1094 127.986091221324 1
1095 128.005283078032 1
1096 128.008101669883 1
1097 128.031981544361 1
1098 128.032544689994 1
1099 128.046190168811 1
1100 128.051325598376 1
1101 128.071253781571 1
1102 128.080187298202 1
1103 128.091755767035 1
1104 128.103990345431 1
1105 128.113239387943 1
1106 128.136706934917 1
1107 128.144357154886 1
1108 128.152778145481 1
1109 128.160202255251 1
1110 128.173006254129 1
1111 128.177171313785 1
1112 128.183925260877 1
1113 128.200341587773 1
1114 128.200743371292 1
1115 128.201600544281 1
1116 128.203209082355 1
1117 128.225396219419 1
1118 128.235177866157 1
1119 128.269189859508 1
1120 128.270677269589 1
1121 128.273873026856 1
1122 128.27685618356 1
1123 128.280998856372 1
1124 128.284086833371 1
1125 128.307767020158 1
1126 128.317494784014 1
1127 128.353400473768 1
1128 128.372617335005 1
1129 128.39889798048 1
1130 128.417536310788 1
1131 128.439738596785 1
1132 128.447404156332 1
1133 128.458041966062 1
1134 128.46813112677 1
1135 128.489578263045 1
1136 128.491619287938 1
1137 128.493558031355 1
1138 128.500047596157 1
1139 128.504477038104 1
1140 128.525742228671 1
1141 128.545427533556 1
1142 128.559073012373 1
1143 128.590571520593 1
1144 128.593874560924 1
1145 128.597407960786 1
1146 128.616933770929 1
1147 128.643560628026 1
1148 128.646386632485 1
1149 128.64911407589 1
1150 128.676017174576 1
1151 128.687585079454 1
1152 128.688889348243 1
1153 128.692429152829 1
1154 128.709594496452 1
1155 128.730246407467 1
1156 128.738088088015 1
1157 128.749999453136 1
1158 128.757216723614 1
1159 128.760918459885 1
1160 128.766267272131 1
1161 128.77781048937 1
1162 128.784540871481 1
1163 128.802172961885 1
1164 128.818838889369 1
1165 128.82064986372 1
1166 128.842704098734 1
1167 128.844312636807 1
1168 128.853849382567 1
1169 128.87628142061 1
1170 128.891469484869 1
1171 128.904392839033 1
1172 128.907624841778 1
1173 128.914976581309 1
1174 128.916903614887 1
1175 128.929637467977 1
1176 128.937767923755 1
1177 128.939182245088 1
1178 128.946674008731 1
1179 128.96797466165 1
1180 128.969665853117 1
1181 128.970924809624 1
1182 128.977240002343 1
1183 128.978893668399 1
1184 128.992861873413 1
1185 128.994200021673 1
1186 128.994529509796 1
1187 129.002461106607 1
1188 129.00784550049 1
1189 129.010605934573 1
1190 129.012930439719 1
1191 129.012980930056 1
1192 129.071824591081 1
1193 129.077091285501 1
1194 129.080842151238 1
1195 129.086819049357 1
1196 129.103454364156 1
1197 129.122724739112 1
1198 129.134661585808 1
1199 129.145580592556 1
1200 129.150215284456 1
1201 129.159269476047 1
1202 129.21250471831 1
1203 129.226107274898 1
1204 129.237455392113 1
1205 129.238511515239 1
1206 129.273801303447 1
1207 129.290308778788 1
1208 129.290693332932 1
1209 129.314751798899 1
1210 129.328397277716 1
1211 129.329992902696 1
1212 129.330594719526 1
1213 129.343260471138 1
1214 129.35719548037 1
1215 129.36673222613 1
1216 129.379166160893 1
1217 129.379191642468 1
1218 129.407402209369 1
1219 129.426564263792 1
1220 129.427859424871 1
1221 129.444082483412 1
1222 129.451233594724 1
1223 129.461702927836 1
1224 129.475719830387 1
1225 129.476995248815 1
1226 129.493896813894 1
1227 129.507412353358 1
1228 129.507603328324 1
1229 129.552226852273 1
1230 129.561235679652 1
1231 129.571193220681 1
1232 129.584838699497 1
1233 129.587777563184 1
1234 129.590651344403 1
1235 129.593724994801 1
1236 129.597141369407 1
1237 129.608041964164 1
1238 129.610769407569 1
1239 129.61797549227 1
1240 129.651709489026 1
1241 129.683750603493 1
1242 129.711872022408 1
1243 129.724904105658 1
1244 129.72792260381 1
1245 129.729611265237 1
1246 129.738123023148 1
1247 129.739465821049 1
1248 129.741059462567 1
